date,lat,lon,co
07/02/2018 14:20:23,19.33058333,-99.18696667,2.294
07/02/2018 14:20:24,19.33058333,-99.18698333,2.300
07/02/2018 14:20:25,19.33058333,-99.187,2.307
07/02/2018 14:20:26,19.33058333,-99.187,2.313
07/02/2018 14:20:27,19.33058333,-99.18701667,2.320
07/02/2018 14:20:28,19.33058333,-99.18703333,2.327
07/02/2018 14:20:29,19.33058333,-99.18705,2.333
07/02/2018 14:20:30,19.33058333,-99.18706667,2.340
07/02/2018 14:20:31,19.33058333,-99.18706667,2.346
07/02/2018 14:20:32,19.33056667,-99.18708333,2.353
07/02/2018 14:20:33,19.33056667,-99.1871,2.359
07/02/2018 14:20:34,19.33055,-99.1871,2.366
07/02/2018 14:20:35,19.33055,-99.18711667,2.372
07/02/2018 14:20:36,19.33055,-99.18713333,2.379
07/02/2018 14:20:37,19.33055,-99.18715,2.385
07/02/2018 14:20:38,19.33055,-99.18716667,2.392
07/02/2018 14:20:39,19.33053333,-99.18718333,2.399
07/02/2018 14:20:40,19.33053333,-99.1872,2.396
07/02/2018 14:20:41,19.33053333,-99.18721667,2.393
07/02/2018 14:20:42,19.33053333,-99.18723333,2.391
07/02/2018 14:20:43,19.33053333,-99.18725,2.388
07/02/2018 14:20:44,19.33053333,-99.18726667,2.386
07/02/2018 14:20:45,19.33053333,-99.18728333,2.383
07/02/2018 14:20:46,19.33053333,-99.18728333,2.381
07/02/2018 14:20:47,19.33053333,-99.1873,2.378
07/02/2018 14:20:48,19.33053333,-99.18731667,2.376
07/02/2018 14:20:49,19.33055,-99.18733333,2.373
07/02/2018 14:20:50,19.33055,-99.18733333,2.371
07/02/2018 14:20:51,19.33056667,-99.18735,2.368
07/02/2018 14:20:52,19.33058333,-99.18735,2.365
07/02/2018 14:20:53,19.33058333,-99.18736667,2.363
07/02/2018 14:20:54,19.3306,-99.18736667,2.360
07/02/2018 14:20:55,19.3306,-99.18738333,2.358
07/02/2018 14:20:56,19.3306,-99.18738333,2.355
07/02/2018 14:20:57,19.3306,-99.1874,2.353
07/02/2018 14:20:58,19.3306,-99.1874,2.350
07/02/2018 14:20:59,19.3306,-99.18741667,2.348
07/02/2018 14:21:00,19.33058333,-99.18741667,2.345
07/02/2018 14:21:01,19.33058333,-99.18743333,2.343
07/02/2018 14:21:02,19.33058333,-99.18743333,2.340
07/02/2018 14:21:03,19.33056667,-99.18745,2.337
07/02/2018 14:21:04,19.33056667,-99.18745,2.335
07/02/2018 14:21:05,19.33056667,-99.18746667,2.332
07/02/2018 14:21:06,19.33056667,-99.18746667,2.330
07/02/2018 14:21:07,19.33055,-99.18748333,2.327
07/02/2018 14:21:08,19.33055,-99.1875,2.325
07/02/2018 14:21:09,19.33055,-99.1875,2.322
07/02/2018 14:21:10,19.33055,-99.18751667,2.322
07/02/2018 14:21:11,19.33055,-99.18753333,2.322
07/02/2018 14:21:12,19.33055,-99.18753333,2.322
07/02/2018 14:21:13,19.33055,-99.18755,2.322
07/02/2018 14:21:14,19.33053333,-99.18756667,2.322
07/02/2018 14:21:15,19.33053333,-99.18756667,2.322
07/02/2018 14:21:16,19.33053333,-99.18758333,2.322
07/02/2018 14:21:17,19.33051667,-99.18758333,2.322
07/02/2018 14:21:18,19.3305,-99.1876,2.322
07/02/2018 14:21:19,19.3305,-99.1876,2.322
07/02/2018 14:21:20,19.33048333,-99.1876,2.322
07/02/2018 14:21:21,19.33046667,-99.18761667,2.322
07/02/2018 14:21:22,19.33046667,-99.18761667,2.322
07/02/2018 14:21:23,19.33046667,-99.18763333,2.322
07/02/2018 14:21:24,19.33045,-99.18763333,2.322
07/02/2018 14:21:25,19.33045,-99.18765,2.322
07/02/2018 14:21:26,19.33045,-99.18766667,2.322
07/02/2018 14:21:27,19.33045,-99.18768333,2.322
07/02/2018 14:21:28,19.33045,-99.1877,2.322
07/02/2018 14:21:29,19.33045,-99.18771667,2.322
07/02/2018 14:21:30,19.33045,-99.18773333,2.322
07/02/2018 14:21:31,19.33045,-99.18775,2.322
07/02/2018 14:21:32,19.33043333,-99.18776667,2.322
07/02/2018 14:21:33,19.33043333,-99.18778333,2.322
07/02/2018 14:21:34,19.33043333,-99.1878,2.322
07/02/2018 14:21:35,19.33043333,-99.18781667,2.322
07/02/2018 14:21:36,19.33043333,-99.18783333,2.322
07/02/2018 14:21:37,19.33043333,-99.18783333,2.322
07/02/2018 14:21:38,19.33043333,-99.18785,2.322
07/02/2018 14:21:39,19.33043333,-99.18786667,2.322
07/02/2018 14:21:40,19.33043333,-99.18788333,2.322
07/02/2018 14:21:41,19.33043333,-99.1879,2.322
07/02/2018 14:21:42,19.33043333,-99.18791667,2.322
07/02/2018 14:21:43,19.33043333,-99.18793333,2.322
07/02/2018 14:21:44,19.33043333,-99.18795,2.322
07/02/2018 14:21:45,19.33043333,-99.18795,2.322
07/02/2018 14:21:46,19.33043333,-99.18796667,2.322
07/02/2018 14:21:47,19.33043333,-99.18796667,2.322
07/02/2018 14:21:48,19.33043333,-99.18798333,2.322
07/02/2018 14:21:49,19.33043333,-99.188,2.322
07/02/2018 14:21:50,19.33043333,-99.188,2.322
07/02/2018 14:21:51,19.33045,-99.188,2.322
07/02/2018 14:21:52,19.33043333,-99.18801667,2.322
07/02/2018 14:21:53,19.33043333,-99.18801667,2.322
07/02/2018 14:21:54,19.33043333,-99.18803333,2.322
07/02/2018 14:21:55,19.33043333,-99.18803333,2.322
07/02/2018 14:21:56,19.33041667,-99.18805,2.322
07/02/2018 14:21:57,19.33041667,-99.18805,2.322
07/02/2018 14:21:58,19.33041667,-99.18806667,2.322
07/02/2018 14:21:59,19.33041667,-99.18808333,2.322
07/02/2018 14:22:00,19.33041667,-99.1881,2.322
07/02/2018 14:22:01,19.33043333,-99.1881,2.322
07/02/2018 14:22:02,19.33043333,-99.18811667,2.322
07/02/2018 14:22:03,19.33043333,-99.18813333,2.322
07/02/2018 14:22:04,19.33043333,-99.18815,2.322
07/02/2018 14:22:05,19.33043333,-99.18816667,2.322
07/02/2018 14:22:06,19.33043333,-99.18816667,2.322
07/02/2018 14:22:07,19.33041667,-99.18818333,2.322
07/02/2018 14:22:08,19.33041667,-99.1882,2.322
07/02/2018 14:22:09,19.33041667,-99.1882,2.322
07/02/2018 14:22:10,19.33041667,-99.18821667,2.307
07/02/2018 14:22:11,19.33041667,-99.18823333,2.292
07/02/2018 14:22:12,19.33041667,-99.18823333,2.276
07/02/2018 14:22:13,19.33041667,-99.18825,2.261
07/02/2018 14:22:14,,,2.245
07/02/2018 14:22:15,19.33041667,-99.18825,2.230
07/02/2018 14:22:16,19.3304,-99.18826667,2.215
07/02/2018 14:22:17,19.3304,-99.18826667,2.199
07/02/2018 14:22:18,19.3304,-99.18828333,2.184
07/02/2018 14:22:19,19.3304,-99.18828333,2.169
07/02/2018 14:22:20,19.33038333,-99.1883,2.153
07/02/2018 14:22:21,19.33038333,-99.1883,2.138
07/02/2018 14:22:22,19.33038333,-99.18831667,2.123
07/02/2018 14:22:23,19.33038333,-99.18833333,2.107
07/02/2018 14:22:24,19.33038333,-99.18835,2.092
07/02/2018 14:22:25,19.33036667,-99.18836667,2.077
07/02/2018 14:22:26,19.33036667,-99.18838333,2.061
07/02/2018 14:22:27,19.33036667,-99.1884,2.046
07/02/2018 14:22:28,19.33036667,-99.18841667,2.031
07/02/2018 14:22:29,19.33036667,-99.18843333,2.015
07/02/2018 14:22:30,19.33035,-99.18845,2.000
07/02/2018 14:22:31,19.33035,-99.18846667,1.985
07/02/2018 14:22:32,19.33035,-99.18848333,1.969
07/02/2018 14:22:33,19.33035,-99.18848333,1.954
07/02/2018 14:22:34,19.33035,-99.1885,1.939
07/02/2018 14:22:35,19.33035,-99.18851667,1.923
07/02/2018 14:22:36,19.33035,-99.18853333,1.908
07/02/2018 14:22:37,19.33035,-99.18855,1.893
07/02/2018 14:22:38,19.33035,-99.18855,1.877
07/02/2018 14:22:39,19.33035,-99.18856667,1.862
07/02/2018 14:22:40,19.33036667,-99.18858333,1.835
07/02/2018 14:22:41,19.33036667,-99.18858333,1.808
07/02/2018 14:22:42,19.33036667,-99.1886,1.782
07/02/2018 14:22:43,19.33036667,-99.1886,1.755
07/02/2018 14:22:44,19.33038333,-99.18861667,1.728
07/02/2018 14:22:45,19.33038333,-99.18861667,1.701
07/02/2018 14:22:46,19.33038333,-99.18861667,1.674
07/02/2018 14:22:47,19.3304,-99.18863333,1.648
07/02/2018 14:22:48,19.3304,-99.18863333,1.621
07/02/2018 14:22:49,19.3304,-99.18865,1.594
07/02/2018 14:22:50,19.33041667,-99.18865,1.567
07/02/2018 14:22:51,19.33041667,-99.18866667,1.540
07/02/2018 14:22:52,19.33041667,-99.18868333,1.513
07/02/2018 14:22:53,19.33041667,-99.1887,1.487
07/02/2018 14:22:54,19.33041667,-99.18871667,1.460
07/02/2018 14:22:55,19.33041667,-99.18871667,1.433
07/02/2018 14:22:56,19.33041667,-99.18873333,1.406
07/02/2018 14:22:57,19.33041667,-99.18873333,1.379
07/02/2018 14:22:58,19.33043333,-99.18875,1.352
07/02/2018 14:22:59,19.33043333,-99.18875,1.326
07/02/2018 14:23:00,19.33043333,-99.18876667,1.299
07/02/2018 14:23:01,19.33043333,-99.18878333,1.272
07/02/2018 14:23:02,19.33043333,-99.18878333,1.245
07/02/2018 14:23:03,19.33043333,-99.1888,1.218
07/02/2018 14:23:04,19.33043333,-99.18881667,1.192
07/02/2018 14:23:05,19.33043333,-99.18881667,1.165
07/02/2018 14:23:06,19.33045,-99.18883333,1.138
07/02/2018 14:23:07,19.33045,-99.18885,1.111
07/02/2018 14:23:08,19.33045,-99.18885,1.084
07/02/2018 14:23:09,19.33046667,-99.18886667,1.057
07/02/2018 14:23:10,19.33046667,-99.18886667,1.075
07/02/2018 14:23:11,19.33048333,-99.18888333,1.093
07/02/2018 14:23:12,19.33048333,-99.18888333,1.111
07/02/2018 14:23:13,19.3305,-99.1889,1.129
07/02/2018 14:23:14,19.3305,-99.18891667,1.147
07/02/2018 14:23:15,19.3305,-99.18893333,1.165
07/02/2018 14:23:16,19.33051667,-99.18893333,1.183
07/02/2018 14:23:17,19.33051667,-99.18895,1.200
07/02/2018 14:23:18,19.33053333,-99.18895,1.218
07/02/2018 14:23:19,19.33053333,-99.18896667,1.236
07/02/2018 14:23:20,19.33053333,-99.18896667,1.254
07/02/2018 14:23:21,19.33055,-99.18896667,1.272
07/02/2018 14:23:22,19.33055,-99.18898333,1.290
07/02/2018 14:23:23,19.33056667,-99.18898333,1.308
07/02/2018 14:23:24,19.33058333,-99.18898333,1.326
07/02/2018 14:23:25,19.33058333,-99.189,1.344
07/02/2018 14:23:26,19.3306,-99.189,1.361
07/02/2018 14:23:27,19.3306,-99.18901667,1.379
07/02/2018 14:23:28,19.33061667,-99.18903333,1.397
07/02/2018 14:23:29,19.33061667,-99.18903333,1.415
07/02/2018 14:23:30,19.33061667,-99.18905,1.433
07/02/2018 14:23:31,19.33063333,-99.18906667,1.451
07/02/2018 14:23:32,19.33063333,-99.18906667,1.469
07/02/2018 14:23:33,19.33063333,-99.18908333,1.487
07/02/2018 14:23:34,19.33065,-99.1891,1.504
07/02/2018 14:23:35,19.33065,-99.1891,1.522
07/02/2018 14:23:36,19.33066667,-99.18911667,1.540
07/02/2018 14:23:37,19.33066667,-99.18911667,1.558
07/02/2018 14:23:38,19.33068333,-99.18913333,1.576
07/02/2018 14:23:39,19.33068333,-99.18913333,1.594
07/02/2018 14:23:40,19.3307,-99.18915,1.578
07/02/2018 14:23:41,19.3307,-99.18915,1.563
07/02/2018 14:23:42,19.33071667,-99.18915,1.547
07/02/2018 14:23:43,19.33073333,-99.18916667,1.532
07/02/2018 14:23:44,19.33073333,-99.18916667,1.516
07/02/2018 14:23:45,19.33075,-99.18916667,1.501
07/02/2018 14:23:46,19.33076667,-99.18916667,1.485
07/02/2018 14:23:47,19.33078333,-99.18916667,1.470
07/02/2018 14:23:48,19.3308,-99.18916667,1.454
07/02/2018 14:23:49,19.33081667,-99.18916667,1.439
07/02/2018 14:23:50,19.33081667,-99.18916667,1.423
07/02/2018 14:23:51,19.33083333,-99.18916667,1.408
07/02/2018 14:23:52,19.33085,-99.18916667,1.392
07/02/2018 14:23:53,19.33085,-99.18916667,1.377
07/02/2018 14:23:54,19.33086667,-99.18916667,1.361
07/02/2018 14:23:55,19.33086667,-99.18916667,1.346
07/02/2018 14:23:56,19.33088333,-99.18916667,1.330
